framework_id,code,grade,cluster,overarching_standard_code,overarching_standard,text,source_url,page,raw_text
CA-PE-2005,PE-2.3.7,2,Assessment,PE-2.3,Students assess and maintain a level of physical fitness to improve health and performance.,Measure improvements in individual fitness levels.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.3.7
Grade: 2
Cluster: Assessment

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Measure improvements in individual fitness levels.
"
CA-PE-2005,PE-2.4,2,,,,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4
Grade: 2

Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.
"
CA-PE-2005,PE-2.4.1,2,Fitness Concepts,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain the fuel requirements of the body during physical activity and inactivity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.1
Grade: 2
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the fuel requirements of the body during physical activity and inactivity.
"
CA-PE-2005,PE-2.4.10,2,Muscular Strength/Endurance,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Identify muscles being strengthened during the performance of particular physical activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.10
Grade: 2
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Identify muscles being strengthened during the performance of particular physical activities.
"
CA-PE-2005,PE-2.4.11,2,Muscular Strength/Endurance,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Identify which activities or skills would be accomplished more efﬁciently with stronger muscles.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.11
Grade: 2
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Identify which activities or skills would be accomplished more efﬁciently with stronger muscles.
"
CA-PE-2005,PE-2.4.12,2,Muscular Strength/Endurance,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain the role that weight-bearing activities play in bone strength.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.12
Grade: 2
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the role that weight-bearing activities play in bone strength.
"
CA-PE-2005,PE-2.4.13,2,Flexibility,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Identify the muscles being stretched during the performance of particular physical activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.13
Grade: 2
Cluster: Flexibility

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Identify the muscles being stretched during the performance of particular physical activities.
"
CA-PE-2005,PE-2.4.14,2,Flexibility,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain why it is safer to stretch a warm muscle rather than a cold muscle.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.14
Grade: 2
Cluster: Flexibility

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain why it is safer to stretch a warm muscle rather than a cold muscle.
"
CA-PE-2005,PE-2.4.15,2,Body Composition,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Describe the differences in density and weight between bones, muscles, organs, and fat.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.15
Grade: 2
Cluster: Body Composition

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Describe the differences in density and weight between bones, muscles, organs, and fat.
"
CA-PE-2005,PE-2.4.2,2,Fitness Concepts,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Describe the role of moderate to vigorous physical activity in achieving or maintaining good health.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.2
Grade: 2
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Describe the role of moderate to vigorous physical activity in achieving or maintaining good health.
"
CA-PE-2005,PE-2.4.3,2,Fitness Concepts,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Identify ways to increase time for physical activity outside of school.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.3
Grade: 2
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Identify ways to increase time for physical activity outside of school.
"
CA-PE-2005,PE-2.4.4,2,Fitness Concepts,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Discuss how body temperature and blood volume are maintained during physical activity when an adequate amount of water is consumed.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.4
Grade: 2
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Discuss how body temperature and blood volume are maintained during physical activity when an adequate amount of water is consumed.
"
CA-PE-2005,PE-2.4.5,2,Fitness Concepts,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Explain how the intensity and duration of exercise, as well as nutritional choices, affect fuel use during physical activity.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.5
Grade: 2
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain how the intensity and duration of exercise, as well as nutritional choices, affect fuel use during physical activity.
"
CA-PE-2005,PE-2.4.6,2,Aerobic Capacity,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Compare and contrast the function of the heart during rest and during physical activity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.6
Grade: 2
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Compare and contrast the function of the heart during rest and during physical activity.
"
CA-PE-2005,PE-2.4.7,2,Aerobic Capacity,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Describe the relationship between the heart and lungs during physical activity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.7
Grade: 2
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Describe the relationship between the heart and lungs during physical activity.
"
CA-PE-2005,PE-2.4.8,2,Aerobic Capacity,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Compare and contrast changes in heart rate before, during, and after physical activity.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.8
Grade: 2
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Compare and contrast changes in heart rate before, during, and after physical activity.
"
CA-PE-2005,PE-2.4.9,2,Muscular Strength/Endurance,PE-2.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Describe how muscle strength and muscle endurance enhance motor skill performance.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-2.4.9
Grade: 2
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Describe how muscle strength and muscle endurance enhance motor skill performance.
"
